step,train_loss,val_loss,bpc,lr,tokens_seen,tokens_per_sec,peak_vram_gb,elapsed_sec
3389,14.986964,,,0.00028846,111050752,51289.22,2.6403,2165.19
3390,15.266116,,,0.00028845,111083520,51289.98,2.6403,2165.79
3391,14.421842,,,0.00028844,111116288,51290.83,2.6403,2166.40
3392,15.671179,,,0.00028843,111149056,51291.55,2.6403,2167.01
3393,14.113610,,,0.00028842,111181824,51292.44,2.6403,2167.61
3394,15.830246,,,0.00028841,111214592,51293.31,2.6403,2168.21
3395,14.698233,,,0.00028840,111247360,51294.05,2.6403,2168.82
3396,14.718014,,,0.00028839,111280128,51294.92,2.6403,2169.42
3397,14.940423,,,0.00028838,111312896,51295.80,2.6403,2170.02
3398,15.270143,,,0.00028837,111345664,51296.66,2.6403,2170.62
3399,15.693232,,,0.00028836,111378432,51297.55,2.6403,2171.22
3400,14.512213,,,0.00028835,111411200,51298.40,2.6403,2171.83
3401,15.126580,,,0.00028834,111443968,51299.29,2.6403,2172.43
3402,14.144660,,,0.00028833,111476736,51300.16,2.6403,2173.03
3403,14.658154,,,0.00028832,111509504,51301.02,2.6403,2173.63
3404,15.763150,,,0.00028831,111542272,51301.87,2.6403,2174.23
3405,14.105102,,,0.00028831,111575040,51302.58,2.6403,2174.84
3406,15.078400,,,0.00028830,111607808,51303.46,2.6403,2175.44
3407,14.969061,,,0.00028829,111640576,51304.31,2.6403,2176.05
3408,15.457596,,,0.00028828,111673344,51305.17,2.6403,2176.65
3409,15.862503,,,0.00028827,111706112,51306.02,2.6403,2177.25
3410,15.287043,,,0.00028826,111738880,51306.74,2.6403,2177.86
3411,15.747199,,,0.00028825,111771648,51307.59,2.6403,2178.46
3412,15.122531,,,0.00028824,111804416,51308.44,2.6403,2179.06
3413,14.643918,,,0.00028823,111837184,51309.29,2.6403,2179.67
3414,15.430592,,,0.00028822,111869952,51310.13,2.6403,2180.27
3415,15.221531,,,0.00028821,111902720,51310.84,2.6403,2180.88
3416,14.397646,,,0.00028820,111935488,51311.52,2.6403,2181.49
3417,15.431113,,,0.00028819,111968256,51312.39,2.6403,2182.09
3418,14.581987,,,0.00028818,112001024,51313.11,2.6403,2182.70
3419,14.969340,,,0.00028817,112033792,51313.97,2.6403,2183.30
3420,15.416321,,,0.00028816,112066560,51314.83,2.6403,2183.90
3421,15.108406,,,0.00028815,112099328,51315.68,2.6403,2184.50
3422,14.804360,,,0.00028814,112132096,51316.56,2.6403,2185.11
3423,14.466365,,,0.00028813,112164864,51317.42,2.6403,2185.71
3424,14.562411,,,0.00028812,112197632,51318.28,2.6403,2186.31
3425,15.196994,,,0.00028811,112230400,51319.18,2.6403,2186.91
3426,14.680442,,,0.00028810,112263168,51320.03,2.6403,2187.51
3427,14.870198,,,0.00028809,112295936,51320.90,2.6403,2188.11
3428,14.425822,,,0.00028808,112328704,51321.79,2.6403,2188.71
3429,14.909859,,,0.00028807,112361472,51322.64,2.6403,2189.32
3430,14.393054,,,0.00028806,112394240,51323.35,2.6403,2189.92
3431,13.978595,,,0.00028805,112427008,51324.22,2.6403,2190.53
3432,15.579799,,,0.00028804,112459776,51325.07,2.6403,2191.13
3433,15.188920,,,0.00028803,112492544,51325.93,2.6403,2191.73
3434,15.069314,,,0.00028803,112525312,51326.77,2.6403,2192.33
3435,14.861728,,,0.00028802,112558080,51327.60,2.6403,2192.93
3436,15.753934,,,0.00028801,112590848,51328.44,2.6403,2193.54
3437,14.639812,,,0.00028800,112623616,51329.29,2.6403,2194.14
3438,15.243690,,,0.00028799,112656384,51330.14,2.6403,2194.74
3439,15.153764,,,0.00028798,112689152,51330.98,2.6403,2195.34
3440,15.614028,,,0.00028797,112721920,51331.85,2.6403,2195.95
3441,14.759160,,,0.00028796,112754688,51332.68,2.6403,2196.55
3442,15.861926,,,0.00028795,112787456,51333.56,2.6403,2197.15
3443,15.121160,,,0.00028794,112820224,51334.40,2.6403,2197.75
3444,15.411166,,,0.00028793,112852992,51335.27,2.6403,2198.35
3445,15.578432,,,0.00028792,112885760,51336.13,2.6403,2198.95
3446,14.946823,,,0.00028791,112918528,51336.98,2.6403,2199.56
3447,15.099956,,,0.00028790,112951296,51337.85,2.6403,2200.16
3448,14.619531,,,0.00028789,112984064,51338.67,2.6403,2200.76
3449,15.557884,,,0.00028788,113016832,51339.51,2.6403,2201.36
3450,15.004730,,,0.00028787,113049600,51340.36,2.6403,2201.96
3451,15.014063,,,0.00028786,113082368,51341.18,2.6403,2202.57
3452,13.868217,,,0.00028785,113115136,51342.03,2.6403,2203.17
3453,15.508748,,,0.00028784,113147904,51342.88,2.6403,2203.77
3454,14.987471,,,0.00028783,113180672,51343.73,2.6403,2204.37
3455,15.300004,,,0.00028782,113213440,51344.45,2.6403,2204.98
3456,15.792668,,,0.00028781,113246208,51345.30,2.6403,2205.58
3457,14.788843,,,0.00028780,113278976,51345.99,2.6403,2206.19
3458,15.187964,,,0.00028779,113311744,51346.83,2.6403,2206.79
3459,14.518989,,,0.00028778,113344512,51347.70,2.6403,2207.39
3460,14.978747,,,0.00028777,113377280,51348.51,2.6403,2208.00
3461,15.066392,,,0.00028776,113410048,51349.37,2.6403,2208.60
3462,14.915950,,,0.00028775,113442816,51350.21,2.6403,2209.20
3463,14.960083,,,0.00028774,113475584,51351.06,2.6403,2209.80
3464,15.229440,,,0.00028773,113508352,51351.91,2.6403,2210.40
3465,13.866948,,,0.00028772,113541120,51352.75,2.6403,2211.00
3466,15.380934,,,0.00028771,113573888,51353.61,2.6403,2211.60
3467,15.378605,,,0.00028770,113606656,51354.45,2.6403,2212.21
3468,14.987780,,,0.00028769,113639424,51355.27,2.6403,2212.81
3469,15.464113,,,0.00028768,113672192,51356.13,2.6403,2213.41
3470,15.208702,,,0.00028767,113704960,51356.95,2.6403,2214.01
3471,14.578753,,,0.00028766,113737728,51357.80,2.6403,2214.61
3472,15.724609,,,0.00028765,113770496,51358.64,2.6403,2215.22
3473,14.739548,,,0.00028764,113803264,51359.33,2.6403,2215.82
3474,15.159141,,,0.00028763,113836032,51360.18,2.6403,2216.43
3475,15.181787,,,0.00028762,113868800,51361.01,2.6403,2217.03
3476,14.894222,,,0.00028761,113901568,51361.86,2.6403,2217.63
3477,15.141434,,,0.00028760,113934336,51362.69,2.6403,2218.23
3478,14.766946,,,0.00028759,113967104,51363.53,2.6403,2218.83
3479,14.912474,,,0.00028758,113999872,51364.39,2.6403,2219.43
3480,15.401701,,,0.00028757,114032640,51365.22,2.6403,2220.04
3481,14.644443,,,0.00028756,114065408,51365.90,2.6403,2220.64
3482,15.117323,,,0.00028755,114098176,51366.59,2.6403,2221.25
3483,14.994336,,,0.00028754,114130944,51367.43,2.6403,2221.85
3484,14.336967,,,0.00028753,114163712,51368.26,2.6403,2222.46
3485,14.990436,,,0.00028752,114196480,51369.10,2.6403,2223.06
3486,14.933476,,,0.00028752,114229248,51369.95,2.6403,2223.66
3487,14.457633,,,0.00028751,114262016,51370.78,2.6403,2224.26
3488,15.759550,,,0.00028750,114294784,51371.61,2.6403,2224.86
3489,14.425445,,,0.00028749,114327552,51372.44,2.6403,2225.46
3490,14.950491,,,0.00028748,114360320,51373.24,2.6403,2226.07
3491,15.155486,,,0.00028747,114393088,51374.09,2.6403,2226.67
3492,14.314870,,,0.00028746,114425856,51374.92,2.6403,2227.27
3493,15.525168,,,0.00028745,114458624,51375.63,2.6403,2227.88
3494,14.659327,,,0.00028744,114491392,51376.47,2.6403,2228.48
3495,15.672342,,,0.00028743,114524160,51377.31,2.6403,2229.08
3496,14.495380,,,0.00028742,114556928,51378.15,2.6403,2229.68
3497,14.793282,,,0.00028741,114589696,51378.98,2.6403,2230.28
3498,14.871515,,,0.00028740,114622464,51379.84,2.6403,2230.88
3499,14.720202,,,0.00028739,114655232,51380.68,2.6403,2231.49
3500,14.659875,3.785250,0.177689,0.00028738,114688000,51163.34,2.6403,2241.61
3501,15.292809,,,0.00028737,114720768,51164.51,2.6403,2242.19
3502,14.172938,,,0.00028736,114753536,51165.35,2.6403,2242.80
3503,14.724454,,,0.00028735,114786304,51166.29,2.6403,2243.40
3504,15.626651,,,0.00028734,114819072,51166.84,2.6403,2244.01
3505,15.216957,,,0.00028733,114851840,51167.58,2.6403,2244.62
3506,15.405786,,,0.00028732,114884608,51168.47,2.6403,2245.22
3507,15.826402,,,0.00028731,114917376,51169.14,2.6403,2245.83
3508,14.385402,,,0.00028730,114950144,51169.94,2.6403,2246.44
3509,14.412879,,,0.00028729,114982912,51170.80,2.6403,2247.04
3510,15.201008,,,0.00028728,115015680,51171.37,2.6403,2247.66
3511,14.920731,,,0.00028727,115048448,51172.26,2.6403,2248.26
3512,14.937422,,,0.00028726,115081216,51173.11,2.6403,2248.86
3513,14.442464,,,0.00028725,115113984,51173.99,2.6403,2249.46
3514,14.118236,,,0.00028724,115146752,51174.57,2.6403,2250.08
3515,15.649399,,,0.00028723,115179520,51175.32,2.6403,2250.69
3516,14.951286,,,0.00028722,115212288,51176.19,2.6403,2251.29
3517,14.468808,,,0.00028721,115245056,51177.09,2.6403,2251.89
3518,15.854374,,,0.00028720,115277824,51177.69,2.6403,2252.50
3519,14.313417,,,0.00028719,115310592,51178.57,2.6403,2253.10
3520,13.915396,,,0.00028718,115343360,51179.44,2.6403,2253.70
3521,15.327488,,,0.00028717,115376128,51180.02,2.6403,2254.32
3522,14.887644,,,0.00028716,115408896,51180.61,2.6403,2254.93
3523,15.016420,,,0.00028715,115441664,51181.34,2.6403,2255.54
3524,14.303518,,,0.00028714,115474432,51182.07,2.6403,2256.15
3525,15.145463,,,0.00028713,115507200,51182.77,2.6403,2256.76
3526,15.204530,,,0.00028712,115539968,51183.65,2.6403,2257.36
3527,14.688783,,,0.00028711,115572736,51184.41,2.6403,2257.97
3528,14.681385,,,0.00028710,115605504,51185.14,2.6403,2258.58
3529,15.204074,,,0.00028709,115638272,51186.02,2.6403,2259.18
3530,15.206487,,,0.00028708,115671040,51186.76,2.6403,2259.78
3531,14.861548,,,0.00028707,115703808,51187.46,2.6403,2260.39
3532,14.669987,,,0.00028706,115736576,51188.33,2.6403,2261.00
3533,15.271153,,,0.00028705,115769344,51189.19,2.6403,2261.60
3534,15.404469,,,0.00028704,115802112,51189.92,2.6403,2262.21
3535,14.164721,,,0.00028703,115834880,51190.81,2.6403,2262.81
3536,15.610799,,,0.00028702,115867648,51191.55,2.6403,2263.41
3537,15.213802,,,0.00028700,115900416,51192.42,2.6403,2264.02
3538,14.634185,,,0.00028699,115933184,51193.16,2.6403,2264.62
3539,14.201040,,,0.00028698,115965952,51193.89,2.6403,2265.23
3540,14.855939,,,0.00028697,115998720,51194.75,2.6403,2265.83
3541,15.044979,,,0.00028696,116031488,51195.63,2.6403,2266.43
3542,14.462683,,,0.00028695,116064256,51196.47,2.6403,2267.04
3543,15.610190,,,0.00028694,116097024,51197.20,2.6403,2267.64
3544,15.393659,,,0.00028693,116129792,51198.04,2.6403,2268.25
3545,15.199718,,,0.00028692,116162560,51198.91,2.6403,2268.85
3546,13.912571,,,0.00028691,116195328,51199.62,2.6403,2269.46
3547,14.985683,,,0.00028690,116228096,51200.34,2.6403,2270.07
3548,15.497938,,,0.00028689,116260864,51201.20,2.6403,2270.67
3549,14.524658,,,0.00028688,116293632,51202.07,2.6403,2271.27
3550,15.011309,,,0.00028687,116326400,51202.93,2.6403,2271.87
3551,14.804331,,,0.00028686,116359168,51203.66,2.6403,2272.48
3552,14.728209,,,0.00028685,116391936,51204.35,2.6403,2273.09
3553,14.920142,,,0.00028684,116424704,51204.92,2.6403,2273.70
3554,14.660313,,,0.00028683,116457472,51205.63,2.6403,2274.31
3555,14.420769,,,0.00028682,116490240,51206.34,2.6403,2274.92
3556,15.041617,,,0.00028681,116523008,51206.88,2.6403,2275.53
3557,14.924443,,,0.00028680,116555776,51207.60,2.6403,2276.14
3558,13.913206,,,0.00028679,116588544,51208.43,2.6403,2276.75
3559,13.933388,,,0.00028678,116621312,51208.90,2.6403,2277.36
3560,15.417000,,,0.00028677,116654080,51209.60,2.6403,2277.97
3561,14.801619,,,0.00028676,116686848,51210.47,2.6403,2278.57
3562,15.784524,,,0.00028675,116719616,51211.18,2.6403,2279.18
3563,14.156065,,,0.00028674,116752384,51212.03,2.6403,2279.78
3564,15.061140,,,0.00028673,116785152,51212.91,2.6403,2280.39
3565,14.811885,,,0.00028672,116817920,51213.74,2.6403,2280.99
3566,13.830881,,,0.00028671,116850688,51214.49,2.6403,2281.59
3567,14.720371,,,0.00028670,116883456,51215.18,2.6403,2282.20
3568,15.301527,,,0.00028669,116916224,51215.88,2.6403,2282.81
3569,14.806242,,,0.00028668,116948992,51216.73,2.6403,2283.41
3570,14.367523,,,0.00028667,116981760,51217.44,2.6403,2284.02
3571,14.398146,,,0.00028666,117014528,51218.03,2.6403,2284.64
3572,14.779086,,,0.00028665,117047296,51218.78,2.6403,2285.24
3573,15.162076,,,0.00028664,117080064,51219.59,2.6403,2285.85
3574,13.821472,,,0.00028663,117112832,51220.48,2.6403,2286.45
3575,14.135584,,,0.00028662,117145600,51221.20,2.6403,2287.05
3576,15.361232,,,0.00028661,117178368,51221.75,2.6403,2287.67
3577,14.850247,,,0.00028660,117211136,51222.61,2.6403,2288.27
3578,15.389826,,,0.00028659,117243904,51223.33,2.6403,2288.88
3579,13.882941,,,0.00028658,117276672,51224.19,2.6403,2289.48
3580,14.917957,,,0.00028657,117309440,51224.89,2.6403,2290.09
3581,15.426501,,,0.00028656,117342208,51225.44,2.6403,2290.70
3582,15.081591,,,0.00028655,117374976,51226.29,2.6403,2291.30
3583,14.134006,,,0.00028654,117407744,51227.17,2.6403,2291.90
3584,15.838532,,,0.00028653,117440512,51228.01,2.6403,2292.51
3585,14.333581,,,0.00028652,117473280,51228.74,2.6403,2293.11
3586,14.946458,,,0.00028651,117506048,51229.61,2.6403,2293.71
3587,14.949270,,,0.00028650,117538816,51230.46,2.6403,2294.31
3588,15.184932,,,0.00028649,117571584,51231.33,2.6403,2294.92
3589,15.096767,,,0.00028647,117604352,51232.17,2.6403,2295.52
3590,14.309917,,,0.00028646,117637120,51233.03,2.6403,2296.12
3591,15.020737,,,0.00028645,117669888,51233.74,2.6403,2296.73
3592,15.644077,,,0.00028644,117702656,51234.25,2.6403,2297.34
3593,14.775195,,,0.00028643,117735424,51235.11,2.6403,2297.94
3594,14.085285,,,0.00028642,117768192,51235.95,2.6403,2298.55
3595,15.319658,,,0.00028641,117800960,51236.78,2.6403,2299.15
3596,13.758977,,,0.00028640,117833728,51237.66,2.6403,2299.75
3597,15.381954,,,0.00028639,117866496,51238.50,2.6403,2300.35
3598,14.862749,,,0.00028638,117899264,51239.37,2.6403,2300.95
3599,13.894517,,,0.00028637,117932032,51240.23,2.6403,2301.55
3600,15.419729,,,0.00028636,117964800,51241.07,2.6403,2302.15
3601,15.074382,,,0.00028635,117997568,51241.81,2.6403,2302.76
3602,15.329016,,,0.00028634,118030336,51242.36,2.6403,2303.37
3603,15.122042,,,0.00028633,118063104,51243.23,2.6403,2303.97
3604,15.072592,,,0.00028632,118095872,51244.07,2.6403,2304.58
3605,14.883822,,,0.00028631,118128640,51244.89,2.6403,2305.18
3606,14.049974,,,0.00028630,118161408,51245.78,2.6403,2305.78
3607,15.410274,,,0.00028629,118194176,51246.42,2.6403,2306.39
3608,15.275409,,,0.00028628,118226944,51247.03,2.6403,2307.00
3609,15.202989,,,0.00028627,118259712,51247.86,2.6403,2307.60
3610,14.080455,,,0.00028626,118292480,51248.70,2.6403,2308.20
3611,14.988134,,,0.00028625,118325248,51249.56,2.6403,2308.81
3612,15.002212,,,0.00028624,118358016,51250.39,2.6403,2309.41
3613,15.244624,,,0.00028623,118390784,51251.24,2.6403,2310.01
3614,15.715904,,,0.00028622,118423552,51252.10,2.6403,2310.61
3615,14.084007,,,0.00028621,118456320,51252.92,2.6403,2311.21
3616,15.355414,,,0.00028620,118489088,51253.80,2.6403,2311.81
3617,15.331432,,,0.00028619,118521856,51254.65,2.6403,2312.41
3618,15.349976,,,0.00028617,118554624,51255.37,2.6403,2313.02
3619,14.595688,,,0.00028616,118587392,51256.22,2.6403,2313.62
3620,14.933906,,,0.00028615,118620160,51257.04,2.6403,2314.22
3621,15.782942,,,0.00028614,118652928,51257.91,2.6403,2314.82
3622,15.228739,,,0.00028613,118685696,51258.75,2.6403,2315.42
3623,15.583712,,,0.00028612,118718464,51259.58,2.6403,2316.02
3624,15.621507,,,0.00028611,118751232,51260.31,2.6403,2316.63
3625,15.182885,,,0.00028610,118784000,51261.00,2.6403,2317.24
3626,14.849858,,,0.00028609,118816768,51261.84,2.6403,2317.84
3627,14.611412,,,0.00028608,118849536,51262.69,2.6403,2318.44
3628,14.711147,,,0.00028607,118882304,51263.52,2.6403,2319.04
3629,14.192128,,,0.00028606,118915072,51264.36,2.6403,2319.64
3630,14.962439,,,0.00028605,118947840,51265.06,2.6403,2320.25
3631,14.954792,,,0.00028604,118980608,51265.77,2.6403,2320.86
3632,14.778440,,,0.00028603,119013376,51266.61,2.6403,2321.46
3633,14.830078,,,0.00028602,119046144,51267.31,2.6403,2322.07
3634,15.090964,,,0.00028601,119078912,51268.18,2.6403,2322.67
3635,15.062472,,,0.00028600,119111680,51269.04,2.6403,2323.27
3636,14.808599,,,0.00028599,119144448,51269.88,2.6403,2323.87
3637,15.217016,,,0.00028598,119177216,51270.60,2.6403,2324.47
3638,15.077733,,,0.00028597,119209984,51271.44,2.6403,2325.08
3639,15.422139,,,0.00028596,119242752,51272.27,2.6403,2325.68
3640,13.750194,,,0.00028595,119275520,51272.99,2.6403,2326.28
3641,15.345760,,,0.00028593,119308288,51273.83,2.6403,2326.88
3642,14.568308,,,0.00028592,119341056,51274.69,2.6403,2327.48
3643,14.855532,,,0.00028591,119373824,51275.52,2.6403,2328.09
3644,15.203171,,,0.00028590,119406592,51276.37,2.6403,2328.69
3645,14.729046,,,0.00028589,119439360,51277.07,2.6403,2329.29
3646,15.008791,,,0.00028588,119472128,51277.88,2.6403,2329.90
3647,14.963120,,,0.00028587,119504896,51278.73,2.6403,2330.50
3648,15.420138,,,0.00028586,119537664,51279.55,2.6403,2331.10
3649,15.261020,,,0.00028585,119570432,51280.25,2.6403,2331.71
3650,14.589076,,,0.00028584,119603200,51281.04,2.6403,2332.31
3651,15.751079,,,0.00028583,119635968,51281.87,2.6403,2332.91
3652,14.011189,,,0.00028582,119668736,51282.71,2.6403,2333.51
3653,14.783262,,,0.00028581,119701504,51283.53,2.6403,2334.11
3654,15.277436,,,0.00028580,119734272,51284.37,2.6403,2334.71
3655,14.744015,,,0.00028579,119767040,51285.07,2.6403,2335.32
3656,15.037011,,,0.00028578,119799808,51285.76,2.6403,2335.93
3657,15.458300,,,0.00028577,119832576,51286.45,2.6403,2336.54
3658,15.519599,,,0.00028576,119865344,51287.15,2.6403,2337.14
3659,14.752942,,,0.00028575,119898112,51287.97,2.6403,2337.74
3660,15.455118,,,0.00028573,119930880,51288.81,2.6403,2338.34
3661,15.367374,,,0.00028572,119963648,51289.61,2.6403,2338.95
3662,14.563721,,,0.00028571,119996416,51290.43,2.6403,2339.55
3663,15.335191,,,0.00028570,120029184,51291.25,2.6403,2340.15
3664,14.811589,,,0.00028569,120061952,51292.08,2.6403,2340.75
3665,15.235158,,,0.00028568,120094720,51292.75,2.6403,2341.36
3666,15.608665,,,0.00028567,120127488,51293.56,2.6403,2341.96
3667,14.410152,,,0.00028566,120160256,51294.38,2.6403,2342.56
3668,14.888769,,,0.00028565,120193024,51295.22,2.6403,2343.16
3669,13.789618,,,0.00028564,120225792,51296.05,2.6403,2343.76
3670,15.452555,,,0.00028563,120258560,51296.86,2.6403,2344.36
3671,15.637917,,,0.00028562,120291328,51297.69,2.6403,2344.97
3672,13.972220,,,0.00028561,120324096,51298.50,2.6403,2345.57
3673,14.855108,,,0.00028560,120356864,51299.30,2.6403,2346.17
3674,14.868803,,,0.00028559,120389632,51300.12,2.6403,2346.77
3675,15.373267,,,0.00028558,120422400,51300.92,2.6403,2347.37
3676,15.005213,,,0.00028557,120455168,51301.73,2.6403,2347.97
3677,14.961275,,,0.00028555,120487936,51302.54,2.6403,2348.58
3678,15.712296,,,0.00028554,120520704,51303.20,2.6403,2349.18
3679,15.042836,,,0.00028553,120553472,51304.02,2.6403,2349.79
3680,15.540543,,,0.00028552,120586240,51304.83,2.6403,2350.39
3681,15.155412,,,0.00028551,120619008,51305.65,2.6403,2350.99
3682,14.197776,,,0.00028550,120651776,51306.30,2.6403,2351.60
3683,14.789244,,,0.00028549,120684544,51307.13,2.6403,2352.20
3684,14.877331,,,0.00028548,120717312,51307.96,2.6403,2352.80
3685,15.326569,,,0.00028547,120750080,51308.75,2.6403,2353.40
3686,15.031125,,,0.00028546,120782848,51309.56,2.6403,2354.00
3687,14.151700,,,0.00028545,120815616,51310.35,2.6403,2354.61
3688,15.169343,,,0.00028544,120848384,51311.15,2.6403,2355.21
3689,15.696910,,,0.00028543,120881152,51311.94,2.6403,2355.81
3690,14.719617,,,0.00028542,120913920,51312.72,2.6403,2356.41
3691,14.851855,,,0.00028541,120946688,51313.53,2.6403,2357.01
3692,14.670185,,,0.00028539,120979456,51314.34,2.6403,2357.61
3693,15.242629,,,0.00028538,121012224,51315.13,2.6403,2358.22
3694,14.701838,,,0.00028537,121044992,51315.78,2.6403,2358.83
3695,14.585510,,,0.00028536,121077760,51316.42,2.6403,2359.43
3696,14.142916,,,0.00028535,121110528,51317.24,2.6403,2360.04
3697,15.569057,,,0.00028534,121143296,51318.05,2.6403,2360.64
3698,15.181582,,,0.00028533,121176064,51318.70,2.6403,2361.25
3699,14.787650,,,0.00028532,121208832,51319.49,2.6403,2361.85
3700,14.456874,,,0.00028531,121241600,51320.28,2.6403,2362.45
3701,14.852979,,,0.00028530,121274368,51320.93,2.6403,2363.06
3702,15.211691,,,0.00028529,121307136,51321.57,2.6403,2363.67
3703,14.333012,,,0.00028528,121339904,51322.37,2.6403,2364.27
3704,14.758955,,,0.00028527,121372672,51323.17,2.6403,2364.87
3705,14.596933,,,0.00028526,121405440,51323.83,2.6403,2365.48
3706,14.698952,,,0.00028525,121438208,51324.64,2.6403,2366.08
3707,14.613855,,,0.00028523,121470976,51325.43,2.6403,2366.68
3708,14.735580,,,0.00028522,121503744,51326.24,2.6403,2367.28
3709,14.743057,,,0.00028521,121536512,51327.03,2.6403,2367.89
3710,14.722803,,,0.00028520,121569280,51327.82,2.6403,2368.49
3711,15.166696,,,0.00028519,121602048,51328.61,2.6403,2369.09
3712,14.569920,,,0.00028518,121634816,51329.26,2.6403,2369.70
3713,14.737063,,,0.00028517,121667584,51330.02,2.6403,2370.30
3714,15.207458,,,0.00028516,121700352,51330.81,2.6403,2370.90
3715,13.964195,,,0.00028515,121733120,51331.59,2.6403,2371.51
3716,14.401128,,,0.00028514,121765888,51332.23,2.6403,2372.11
3717,14.589147,,,0.00028513,121798656,51333.03,2.6403,2372.72
3718,15.549505,,,0.00028512,121831424,51333.66,2.6403,2373.32
3719,14.846504,,,0.00028511,121864192,51334.17,2.6403,2373.94
3720,15.413826,,,0.00028509,121896960,51334.95,2.6403,2374.54
3721,14.224212,,,0.00028508,121929728,51335.74,2.6403,2375.14
3722,13.365175,,,0.00028507,121962496,51336.49,2.6403,2375.75
3723,14.465603,,,0.00028506,121995264,51337.29,2.6403,2376.35
3724,15.240652,,,0.00028505,122028032,51338.06,2.6403,2376.95
3725,14.286758,,,0.00028504,122060800,51338.69,2.6403,2377.56
3726,15.529926,,,0.00028503,122093568,51339.47,2.6403,2378.16
3727,14.283015,,,0.00028502,122126336,51340.25,2.6403,2378.76
3728,14.654945,,,0.00028501,122159104,51340.84,2.6403,2379.38
3729,14.965495,,,0.00028500,122191872,51341.64,2.6403,2379.98
3730,14.686464,,,0.00028499,122224640,51342.40,2.6403,2380.58
3731,15.516252,,,0.00028498,122257408,51343.16,2.6403,2381.18
3732,15.472667,,,0.00028496,122290176,51343.94,2.6403,2381.78
3733,14.589039,,,0.00028495,122322944,51344.69,2.6403,2382.39
3734,14.429198,,,0.00028494,122355712,51345.49,2.6403,2382.99
3735,15.247984,,,0.00028493,122388480,51346.12,2.6403,2383.60
3736,13.901347,,,0.00028492,122421248,51346.88,2.6403,2384.20
3737,15.326936,,,0.00028491,122454016,51347.67,2.6403,2384.80
3738,14.461839,,,0.00028490,122486784,51348.42,2.6403,2385.41
3739,14.756646,,,0.00028489,122519552,51349.19,2.6403,2386.01
3740,14.704737,,,0.00028488,122552320,51349.96,2.6403,2386.61
3741,14.721558,,,0.00028487,122585088,51350.72,2.6403,2387.21
3742,14.369572,,,0.00028486,122617856,51351.50,2.6403,2387.81
3743,14.428752,,,0.00028485,122650624,51352.27,2.6403,2388.42
3744,14.310161,,,0.00028483,122683392,51353.04,2.6403,2389.02
3745,14.631347,,,0.00028482,122716160,51353.66,2.6403,2389.63
3746,13.829949,,,0.00028481,122748928,51354.42,2.6403,2390.23
3747,15.282875,,,0.00028480,122781696,51355.17,2.6403,2390.83
3748,14.533192,,,0.00028479,122814464,51355.93,2.6403,2391.44
3749,14.944443,,,0.00028478,122847232,51356.68,2.6403,2392.04
3750,14.316217,,,0.00028477,122880000,51357.44,2.6403,2392.64
3751,15.288191,,,0.00028476,122912768,51358.23,2.6403,2393.24
3752,14.750021,,,0.00028475,122945536,51358.85,2.6403,2393.85
3753,14.272057,,,0.00028474,122978304,51359.60,2.6403,2394.46
3754,15.072139,,,0.00028473,123011072,51360.37,2.6403,2395.06
3755,14.860974,,,0.00028472,123043840,51361.11,2.6403,2395.66
3756,14.268612,,,0.00028470,123076608,51361.86,2.6403,2396.26
3757,15.381898,,,0.00028469,123109376,51362.62,2.6403,2396.87
3758,14.883039,,,0.00028468,123142144,51363.37,2.6403,2397.47
3759,15.304003,,,0.00028467,123174912,51364.14,2.6403,2398.07
3760,15.534012,,,0.00028466,123207680,51364.77,2.6403,2398.68
3761,14.741422,,,0.00028465,123240448,51365.40,2.6403,2399.29
3762,14.892593,,,0.00028464,123273216,51366.15,2.6403,2399.89
3763,15.074768,,,0.00028463,123305984,51366.91,2.6403,2400.49
3764,14.463831,,,0.00028462,123338752,51367.67,2.6403,2401.10
3765,14.515929,,,0.00028461,123371520,51368.40,2.6403,2401.70
3766,14.395263,,,0.00028459,123404288,51369.17,2.6403,2402.30
3767,14.942843,,,0.00028458,123437056,51369.92,2.6403,2402.91
3768,14.628263,,,0.00028457,123469824,51370.66,2.6403,2403.51
3769,14.091351,,,0.00028456,123502592,51371.29,2.6403,2404.12
3770,15.233340,,,0.00028455,123535360,51372.03,2.6403,2404.72
3771,14.387743,,,0.00028454,123568128,51372.80,2.6403,2405.32
3772,14.573133,,,0.00028453,123600896,51373.41,2.6403,2405.93
3773,14.810560,,,0.00028452,123633664,51374.18,2.6403,2406.53
3774,14.933914,,,0.00028451,123666432,51374.92,2.6403,2407.14
3775,15.271322,,,0.00028450,123699200,51375.66,2.6403,2407.74
3776,15.335502,,,0.00028449,123731968,51376.43,2.6403,2408.34
3777,14.192870,,,0.00028447,123764736,51377.06,2.6403,2408.95
3778,14.184392,,,0.00028446,123797504,51377.79,2.6403,2409.55
3779,14.837389,,,0.00028445,123830272,51378.54,2.6403,2410.16
3780,15.044127,,,0.00028444,123863040,51379.16,2.6403,2410.76
3781,15.098450,,,0.00028443,123895808,51379.91,2.6403,2411.37
3782,15.389491,,,0.00028442,123928576,51380.68,2.6403,2411.97
3783,14.534764,,,0.00028441,123961344,51381.41,2.6403,2412.57
3784,14.894113,,,0.00028440,123994112,51382.15,2.6403,2413.17
3785,14.781497,,,0.00028439,124026880,51382.77,2.6403,2413.78
3786,15.153551,,,0.00028438,124059648,51383.38,2.6403,2414.39
